scenario,task_id,task_name,worker_id,request_index,session_key,run_id,success,connect_latency_ms,send_latency_ms,wait_latency_ms,history_latency_ms,total_latency_ms,send_status,wait_status,history_messages,connect_started_at,connect_finished_at,send_started_at,send_finished_at,wait_started_at,wait_finished_at,history_started_at,history_finished_at,started_at,finished_at,error
docker-multi-resource-profile,,,1,8,bench-resource-multi-w1,bcd9fff7-0f4d-4491-a82e-3c226a1205da,True,239.171,1.134,124.715,2.702,128.601,started,ok,9,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:43.861949+00:00,2026-03-20T11:26:43.863086+00:00,2026-03-20T11:26:43.863094+00:00,2026-03-20T11:26:43.987813+00:00,2026-03-20T11:26:43.987826+00:00,2026-03-20T11:26:43.990532+00:00,2026-03-20T11:26:43.861948+00:00,2026-03-20T11:26:43.990547+00:00,
docker-multi-resource-profile,,,3,5,bench-resource-multi-w3,d60c67be-d201-4ebb-904b-e45c13f1d425,True,135.198,1.262,122.653,4.121,128.082,started,ok,6,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:43.895125+00:00,2026-03-20T11:26:43.896389+00:00,2026-03-20T11:26:43.896397+00:00,2026-03-20T11:26:44.019054+00:00,2026-03-20T11:26:44.019066+00:00,2026-03-20T11:26:44.023191+00:00,2026-03-20T11:26:43.895124+00:00,2026-03-20T11:26:44.023204+00:00,
docker-multi-resource-profile,,,0,11,bench-resource-multi-w0,59631b92-d713-4314-8125-d74181ee902e,True,124.731,1.063,124.704,2.296,128.147,started,ok,12,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:43.926937+00:00,2026-03-20T11:26:43.928001+00:00,2026-03-20T11:26:43.928012+00:00,2026-03-20T11:26:44.052720+00:00,2026-03-20T11:26:44.052773+00:00,2026-03-20T11:26:44.055070+00:00,2026-03-20T11:26:43.926935+00:00,2026-03-20T11:26:44.055080+00:00,
docker-multi-resource-profile,,,2,8,bench-resource-multi-w2,aab21d88-ae9e-45b8-a405-f4c3e2470811,True,101.112,0.775,125.27,3.772,129.854,started,ok,9,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:43.959026+00:00,2026-03-20T11:26:43.959803+00:00,2026-03-20T11:26:43.959809+00:00,2026-03-20T11:26:44.085083+00:00,2026-03-20T11:26:44.085093+00:00,2026-03-20T11:26:44.088867+00:00,2026-03-20T11:26:43.959025+00:00,2026-03-20T11:26:44.088877+00:00,
docker-multi-resource-profile,,,1,9,bench-resource-multi-w1,59f6b37a-9797-482a-ade5-847292e688ae,True,239.171,1.045,127.348,1.899,130.341,started,ok,10,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:43.990595+00:00,2026-03-20T11:26:43.991643+00:00,2026-03-20T11:26:43.991655+00:00,2026-03-20T11:26:44.119008+00:00,2026-03-20T11:26:44.119019+00:00,2026-03-20T11:26:44.120921+00:00,2026-03-20T11:26:43.990590+00:00,2026-03-20T11:26:44.120929+00:00,
docker-multi-resource-profile,,,3,6,bench-resource-multi-w3,fb5b491a-3be8-4762-b42b-c94c1e212080,True,135.198,1.04,122.914,4.087,128.09,started,ok,7,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:44.023238+00:00,2026-03-20T11:26:44.024280+00:00,2026-03-20T11:26:44.024288+00:00,2026-03-20T11:26:44.147206+00:00,2026-03-20T11:26:44.147218+00:00,2026-03-20T11:26:44.151309+00:00,2026-03-20T11:26:44.023237+00:00,2026-03-20T11:26:44.151325+00:00,
docker-multi-resource-profile,,,0,12,bench-resource-multi-w0,44be6bdd-6322-4caa-a0f0-841908070261,True,124.731,0.65,128.573,2.12,131.39,started,ok,13,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:44.055111+00:00,2026-03-20T11:26:44.055762+00:00,2026-03-20T11:26:44.055770+00:00,2026-03-20T11:26:44.184347+00:00,2026-03-20T11:26:44.184362+00:00,2026-03-20T11:26:44.186485+00:00,2026-03-20T11:26:44.055109+00:00,2026-03-20T11:26:44.186498+00:00,
docker-multi-resource-profile,,,2,9,bench-resource-multi-w2,299f02c6-ca2a-423f-b7a5-cb2e7c7fbe73,True,101.112,1.035,127.705,4.655,133.447,started,ok,10,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:44.088907+00:00,2026-03-20T11:26:44.089945+00:00,2026-03-20T11:26:44.089958+00:00,2026-03-20T11:26:44.217666+00:00,2026-03-20T11:26:44.217678+00:00,2026-03-20T11:26:44.222337+00:00,2026-03-20T11:26:44.088906+00:00,2026-03-20T11:26:44.222351+00:00,
docker-multi-resource-profile,,,1,10,bench-resource-multi-w1,f3ac06fb-ff5a-4319-997d-ff42c4112e42,True,239.171,0.99,130.172,1.903,133.108,started,ok,11,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:44.120958+00:00,2026-03-20T11:26:44.121950+00:00,2026-03-20T11:26:44.121957+00:00,2026-03-20T11:26:44.252134+00:00,2026-03-20T11:26:44.252146+00:00,2026-03-20T11:26:44.254052+00:00,2026-03-20T11:26:44.120957+00:00,2026-03-20T11:26:44.254062+00:00,
docker-multi-resource-profile,,,3,7,bench-resource-multi-w3,c00d5f55-c5c1-4c26-a894-4929aef3ae38,True,135.198,1.064,131.377,3.876,136.362,started,ok,8,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:44.151355+00:00,2026-03-20T11:26:44.152422+00:00,2026-03-20T11:26:44.152429+00:00,2026-03-20T11:26:44.283810+00:00,2026-03-20T11:26:44.283823+00:00,2026-03-20T11:26:44.287702+00:00,2026-03-20T11:26:44.151354+00:00,2026-03-20T11:26:44.287714+00:00,
docker-multi-resource-profile,,,0,13,bench-resource-multi-w0,a2e0d11c-addc-42e2-8303-8adfcb03f4c2,True,124.731,0.976,126.081,3.1,130.222,started,ok,14,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:44.186530+00:00,2026-03-20T11:26:44.187509+00:00,2026-03-20T11:26:44.187517+00:00,2026-03-20T11:26:44.313602+00:00,2026-03-20T11:26:44.313616+00:00,2026-03-20T11:26:44.316720+00:00,2026-03-20T11:26:44.186529+00:00,2026-03-20T11:26:44.316748+00:00,
docker-multi-resource-profile,,,2,10,bench-resource-multi-w2,91bd369e-27c7-4a0d-83fe-a4a87cf24d93,True,101.112,1.161,120.373,4.447,126.033,started,ok,11,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:44.222386+00:00,2026-03-20T11:26:44.223550+00:00,2026-03-20T11:26:44.223560+00:00,2026-03-20T11:26:44.343937+00:00,2026-03-20T11:26:44.343952+00:00,2026-03-20T11:26:44.348403+00:00,2026-03-20T11:26:44.222385+00:00,2026-03-20T11:26:44.348416+00:00,
docker-multi-resource-profile,,,1,11,bench-resource-multi-w1,9720f0ea-e4ff-4408-a775-bf58ba270f00,True,239.171,1.179,121.576,2.406,125.208,started,ok,12,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:44.254096+00:00,2026-03-20T11:26:44.255277+00:00,2026-03-20T11:26:44.255283+00:00,2026-03-20T11:26:44.376864+00:00,2026-03-20T11:26:44.376877+00:00,2026-03-20T11:26:44.379290+00:00,2026-03-20T11:26:44.254095+00:00,2026-03-20T11:26:44.379301+00:00,
docker-multi-resource-profile,,,3,8,bench-resource-multi-w3,f27e6233-2181-466e-a5f5-326220c9872d,True,135.198,1.088,118.748,4.754,124.633,started,ok,9,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:44.287758+00:00,2026-03-20T11:26:44.288849+00:00,2026-03-20T11:26:44.288856+00:00,2026-03-20T11:26:44.407608+00:00,2026-03-20T11:26:44.407618+00:00,2026-03-20T11:26:44.412376+00:00,2026-03-20T11:26:44.287757+00:00,2026-03-20T11:26:44.412389+00:00,
